Terms,Filename,Duration,GUIDS,Timestamp
2900,log@2024-02-14T13_38_17.500269,56.08795189499510,0ce23e9e-c0cb-4bf6-abb3-bf800820da05,2024-02-14T11:11:19.269234
3000,log@2024-02-14T13_38_17.500269,42.33043829500090,521cbd5a-ad95-474f-ae08-c140fe0a793b,2024-02-14T11:12:01.599705
3100,log@2024-02-14T13_38_17.500269,33.938206794002300,7e2b85fa-a86e-46be-aa89-14078f7ab7d7,2024-02-14T11:12:35.537943
3200,log@2024-02-14T13_38_17.500269,72.57690212799940,f92b0522-80e0-43b0-9ed7-03ca2e6f619a,2024-02-14T11:13:48.114875
3300,log@2024-02-14T13_38_17.500269,49.4281294310058,c4d27187-6fdf-49db-bd0f-c7848d4e354a,2024-02-14T11:14:37.543037
3400,log@2024-02-14T13_38_17.500269,62.69242483600100,f24efe3e-7f14-410a-9073-936544f7d6b6,2024-02-14T11:15:40.235489
3500,log@2024-02-14T13_38_17.500269,24.906685342997700,e5dd4a51-07ed-42b4-9510-10ffb5425197,2024-02-14T11:16:05.142206
3600,log@2024-02-14T13_38_17.500269,39.867476436993500,736e119b-fa0d-47d5-823e-dc17d9138925,2024-02-14T11:16:45.009712
3700,log@2024-02-14T13_38_17.500269,50.09506106800110,35b157e4-6b6f-4103-afc6-11ead0e7ad96,2024-02-14T11:17:35.104799
3800,log@2024-02-14T13_38_17.500269,54.02532806601080,e0405eb1-b98d-4b2e-8907-217217b18d7d,2024-02-14T11:18:29.130155
3900,log@2024-02-14T13_38_17.500269,52.25211857300020,b6cf4323-ab29-46b8-aa5f-9a45cd86981e,2024-02-14T11:19:21.382298
4000,log@2024-02-14T13_38_17.500269,51.49525070199160,ef1b1ddf-5a39-4f05-8ccd-de182c2695f7,2024-02-14T11:20:12.877579
4100,log@2024-02-14T13_38_17.500269,58.613396617001900,8d454990-ad7b-460a-926c-7568afd6434e,2024-02-14T11:21:11.491014
4200,log@2024-02-14T13_38_17.500269,46.1393440690008,0e8e80ca-9652-4bde-afbe-732e7dcafa9c,2024-02-14T11:21:57.630387
4300,log@2024-02-14T13_38_17.500269,55.972770031992700,6f015557-20d5-43d1-a102-1fa0c5f097f7,2024-02-14T11:22:53.603190
4400,log@2024-02-14T13_38_17.500269,55.59916640400480,efd7215a-5ac5-4b18-8307-30d3cc2f096b,2024-02-14T11:23:49.202392
4500,log@2024-02-14T13_38_17.500269,38.908484858999100,9a99fd73-3e4a-4204-8c89-539ebfe07010,2024-02-14T11:24:28.110904
4600,log@2024-02-14T13_38_17.500269,48.90242759899410,df8385e2-361a-4d2d-b8b6-82ec0feb3ae0,2024-02-14T11:25:17.013364
4700,log@2024-02-14T13_38_17.500269,53.72614318400160,e32a8abd-8cce-4319-9760-1440f1078326,2024-02-14T11:26:10.739539
4800,log@2024-02-14T13_38_17.500269,49.579690254002300,4c820563-a8f8-40fc-b2f6-dc16e26846a8,2024-02-14T11:27:00.319263
4900,log@2024-02-14T13_38_17.500269,39.37227062298920,852c6a54-4d10-40ca-9885-c75a92f8a7b9,2024-02-14T11:27:39.691561
5000,log@2024-02-14T13_38_17.500269,35.377560401000700,eb1ea387-d095-40ac-a9f7-3a95635ee358,2024-02-14T11:28:15.069150
5100,log@2024-02-14T13_38_17.500269,51.60210612899390,893bf25d-ac79-44fc-a6a5-fe02bd1f61c2,2024-02-14T11:29:06.671289
5200,log@2024-02-14T13_38_17.500269,60.30299249399100,a3c09dbf-a28c-43ac-b4c7-5f46caa8372b,2024-02-14T11:30:06.974312
5300,log@2024-02-14T13_38_17.500269,53.73292907899300,f23e4275-254c-474a-ae61-bc6fae8303cb,2024-02-14T11:31:00.707267
5400,log@2024-02-14T13_38_17.500269,52.23065031200530,5b858cbc-035e-487d-9b61-9f3d01f9e7f2,2024-02-14T11:31:52.937943
5500,log@2024-02-14T13_38_17.500269,62.613807119007100,40b121f5-0fbf-422b-9ca9-463f6279e81f,2024-02-14T11:32:55.551775
5600,log@2024-02-14T13_38_17.500269,28.53753657800550,d335ea70-a62a-470b-9e45-0b99ca78517e,2024-02-14T11:33:24.089338
5700,log@2024-02-14T13_38_17.500269,48.32098459199190,0d4a5736-5af2-48ff-9cca-1ed82cf7560f,2024-02-14T11:34:12.410353
5800,log@2024-02-14T13_38_17.500269,54.724394663004200,c8e89672-800b-4c4a-ae90-a737b4a4ca3c,2024-02-14T11:35:07.134775
5900,log@2024-02-14T13_38_17.500269,38.91022775400780,6bb2c75c-7604-493c-b41e-ca6a3e827cfb,2024-02-14T11:35:46.045034
6000,log@2024-02-14T13_38_17.500269,33.033530077998900,4db5db41-4264-498f-8438-9542357e1c7c,2024-02-14T11:36:19.078594
6100,log@2024-02-14T13_38_17.500269,50.1999358220055,752240f9-33fb-4264-bc11-f0be32d5a173,2024-02-14T11:37:09.278561
6200,log@2024-02-14T13_38_17.500269,43.706838348007300,e0b27287-2658-4f9e-ba1e-d8054d10c5ed,2024-02-14T11:37:52.985423
6300,log@2024-02-14T13_38_17.500269,41.00455046900610,89dd21ee-bc21-4aab-ac3f-35952d31650d,2024-02-14T11:38:33.990026
6400,log@2024-02-14T13_38_17.500269,70.12738749700660,5528d386-175a-4587-b7d7-b69fb3b30b26,2024-02-14T11:39:44.117440
6500,log@2024-02-14T13_38_17.500269,50.48479834198950,250d0a20-4605-4a7e-b277-b35be5e85a3f,2024-02-14T11:40:34.602298
6600,log@2024-02-14T13_38_17.500269,67.12354657499240,bc40cc43-01c9-4abb-8727-2a5c7acc45e4,2024-02-14T11:41:41.725875
6700,log@2024-02-14T13_38_17.500269,53.00184498001180,294da181-2c17-47da-b399-d2fd4b3ae92e,2024-02-14T11:42:34.727750
6800,log@2024-02-14T13_38_17.500269,68.36191130599760,497d9985-0d78-4b8e-8ce2-91c10016061f,2024-02-14T11:43:43.089691
6900,log@2024-02-14T13_38_17.500269,60.02446026301190,4d446947-3d6f-43d2-8b28-78880122b7d4,2024-02-14T11:44:43.114177
7000,log@2024-02-14T13_38_17.500269,37.365174842998400,806f6c36-4962-48a8-8636-375005dfee5c,2024-02-14T11:45:20.479378
7100,log@2024-02-14T13_38_17.500269,50.35566147000650,5c9a46a4-6fe1-4ebc-b8b7-81363eb789e6,2024-02-14T11:46:10.835066
7200,log@2024-02-14T13_38_17.500269,45.11271359901000,53485f51-e56c-4073-8997-1f5e37715927,2024-02-14T11:46:55.947810
7300,log@2024-02-14T13_38_17.500269,70.74884582900270,1153442b-a37d-4544-b297-3643dde749e6,2024-02-14T11:48:06.696683
7400,log@2024-02-14T13_38_17.500269,39.71541808899200,fe8ee754-3673-45eb-a62d-9e0c07368386,2024-02-14T11:48:46.412131
7500,log@2024-02-14T13_38_17.500269,39.560682857001700,8bf972ac-7ffe-4f66-9ed7-ec0a859dc84f,2024-02-14T11:49:25.972843
7600,log@2024-02-14T13_38_17.500269,59.866097549005600,4e29d861-e0ec-4579-b576-bda97a0bdb50,2024-02-14T11:50:25.838968
7700,log@2024-02-14T13_38_17.500269,55.327470557997,9b70346c-18cf-4402-81ca-d1297688448b,2024-02-14T11:51:21.166465
7800,log@2024-02-14T13_38_17.500269,57.91209998000700,583d0f4b-6a9e-4cbf-8e4b-5f3dc39b9be4,2024-02-14T11:52:19.078593
7900,log@2024-02-14T13_38_17.500269,66.9942496700096,f805aa0e-4259-4676-8c19-ea9f83e2407c,2024-02-14T11:53:26.072869
8000,log@2024-02-14T13_38_17.500269,37.86028124799490,553577c9-d291-4d41-ae33-a2ae3bb00d23,2024-02-14T11:54:03.933176
8100,log@2024-02-14T13_38_17.500269,44.327695946994900,c6a0a645-4087-4aa8-afaa-9821994bb95b,2024-02-14T11:54:48.260903
8200,log@2024-02-14T13_38_17.500269,68.06920511700450,c356a52c-3bea-4acd-b04d-eb36b506f3da,2024-02-14T11:55:56.330134
8300,log@2024-02-14T13_38_17.500269,42.03258667499180,092174a8-e9e1-4df4-9248-f21b95b5c562,2024-02-14T11:56:38.362753
8400,log@2024-02-14T13_38_17.500269,46.36730782499940,0594bcbd-780b-4741-8dfb-1db33f459f28,2024-02-14T11:57:24.730092
8500,log@2024-02-14T13_38_17.500269,35.09605247199940,debf44e1-ec6a-4b8d-9d9f-86409fb0f845,2024-02-14T11:57:59.826169
8600,log@2024-02-14T13_38_17.500269,63.37884965899870,390de9ab-2d94-473e-8c9e-0e8a1b7e4f02,2024-02-14T11:59:03.205046
8700,log@2024-02-14T13_38_17.500269,56.08568690100220,a645ab45-8949-4290-890d-6932fd3827c8,2024-02-14T11:59:59.290763
8800,log@2024-02-14T13_38_17.500269,45.338117955994700,51fa790d-931e-421f-b760-93787e0d47d4,2024-02-14T12:00:44.628908
8900,log@2024-02-14T13_38_17.500269,60.395041302996100,de904e02-42fb-42c0-b28d-5f69a2d99752,2024-02-14T12:01:45.023978
9000,log@2024-02-14T13_38_17.500269,55.358345032000200,dafcb84d-f5b8-4c5a-9096-c0f1cda53fa9,2024-02-14T12:02:40.382349
9100,log@2024-02-14T13_38_17.500269,60.49463565500630,cd1faf08-e237-4a0a-89ed-1f79fe29ac0b,2024-02-14T12:03:40.877012
9200,log@2024-02-14T13_38_17.500269,38.32284874499600,a1c781ca-0f62-4398-ac88-85e37c846087,2024-02-14T12:04:19.199887
9300,log@2024-02-14T13_38_17.500269,66.37973636100650,60360fc9-6734-40a8-92e9-745dc5f753d3,2024-02-14T12:05:25.579650
9400,log@2024-02-14T13_38_17.500269,28.55577650500350,70721c12-188d-4be4-961f-dd3593c85d7e,2024-02-14T12:05:54.135458
9500,log@2024-02-14T13_38_17.500269,57.7996910619986,b4deab91-6e98-4dac-ab8a-888d55d6afd3,2024-02-14T12:06:51.935183
9600,log@2024-02-14T13_38_17.500269,75.17054407800610,7a75d1ff-9ff8-4eea-9f28-b00069ada6ed,2024-02-14T12:08:07.105755
9700,log@2024-02-14T13_38_17.500269,69.6084459630074,b5f9b060-d53c-4b95-b28d-6595ffaf8a44,2024-02-14T12:09:16.714229
9800,log@2024-02-14T13_38_17.500269,51.55354613899540,ca323817-a7d9-43e9-89b7-67d5de9836df,2024-02-14T12:10:08.267802
9900,log@2024-02-14T13_38_17.500269,56.76117356600300,1642dff0-6e4f-4d63-b6ff-2a55f31a1b5e,2024-02-14T12:11:05.029007
10000,log@2024-02-14T13_38_17.500269,59.08636169300010,2dda8eea-888e-41b9-99c9-c86f7ed51e05,2024-02-14T12:12:04.115397
10100,log@2024-02-14T13_38_17.500269,60.25405469999530,1de395d2-db95-4cf7-802f-2a751be33957,2024-02-14T12:13:04.369477
10200,log@2024-02-14T13_38_17.500269,58.900229443999700,463ad516-dd96-43e9-b29c-4448a73b14d2,2024-02-14T12:14:03.269731
10300,log@2024-02-14T13_38_17.500269,82.41388188301060,261b7e80-6da8-47c6-85dd-6ab782c98a95,2024-02-14T12:15:25.683640
10400,log@2024-02-14T13_38_17.500269,44.490231837990000,0e43150f-017d-4439-be25-db9a415806ab,2024-02-14T12:16:10.173899
10500,log@2024-02-14T13_38_17.500269,44.07517876099160,0fd511f2-b965-4c83-8058-16949847fa5a,2024-02-14T12:16:54.249105
10600,log@2024-02-14T13_38_17.500269,44.46099700499330,24aeaaee-05de-400c-ab54-3f16847ef8cd,2024-02-14T12:17:38.710127
10700,log@2024-02-14T13_38_17.500269,72.79929162299960,cc10aae0-2613-4f8e-a240-5ec8f7fbbf21,2024-02-14T12:18:51.509460
10800,log@2024-02-14T13_38_17.500269,49.701748993000400,4d995ecf-f3f1-4eb1-87c4-cd1b6c6edbcc,2024-02-14T12:19:41.211237
10900,log@2024-02-14T13_38_17.500269,51.0262669280055,22a3eb33-50f6-45f9-95b7-16ae6b7a4c24,2024-02-14T12:20:32.237535
11000,log@2024-02-14T13_38_17.500269,61.27444511499200,bc00ad92-7045-4a66-bdda-d10deec80190,2024-02-14T12:21:33.512014
11100,log@2024-02-14T13_38_17.500269,56.443915234995100,94560600-9576-43f1-9989-4c1ae9b6eab2,2024-02-14T12:22:29.955962
11200,log@2024-02-14T13_38_17.500269,48.54600871600270,114d9e25-4cfa-4437-b69a-ab17df8a322b,2024-02-14T12:23:18.501996
11300,log@2024-02-14T13_38_17.500269,54.6819688710093,50d5c476-f6f7-4d3a-ad90-d6e517de01a2,2024-02-14T12:24:13.183995
11400,log@2024-02-14T13_38_17.500269,38.66793195300850,f6be3b61-9891-4b77-aaf6-3fb6dbfe8f50,2024-02-14T12:24:51.851954
11500,log@2024-02-14T13_38_17.500269,51.191895185998900,0b0e971b-0ed4-4757-8c63-6e756832fe6d,2024-02-14T12:25:43.043882
11600,log@2024-02-14T13_38_17.500269,42.92058165599880,4108467b-67d5-425b-93f9-0841ce2bb8a3,2024-02-14T12:26:25.964498
11700,log@2024-02-14T13_38_17.500269,51.845918288003300,81034f3b-39c0-4eea-9dd4-d7895a3fb0d5,2024-02-14T12:27:17.810443
11800,log@2024-02-14T13_38_17.500269,58.818130885003500,692e2811-d93b-491a-8c54-a56da122a256,2024-02-14T12:28:16.628605
11900,log@2024-02-14T13_38_17.500269,54.017689867992900,a1645bec-606f-4414-9a1f-cc0abef9de3e,2024-02-14T12:29:10.646326
12000,log@2024-02-14T13_38_17.500269,38.42819729298940,e88afb4e-aa39-485a-8116-dc816b44d656,2024-02-14T12:29:49.074550
12100,log@2024-02-14T13_38_17.500269,23.3094269370049,01080c15-51ab-49f2-9a55-72cce2c88f73,2024-02-14T12:30:12.384008
12200,log@2024-02-14T13_38_17.500269,56.57827303299560,0ebe2463-28fb-4419-85ef-a3a5cfdb8a92,2024-02-14T12:31:08.962307
12300,log@2024-02-14T13_38_17.500269,35.28349595499460,ada398eb-6e29-4e17-8080-6eb9b401c013,2024-02-14T12:31:44.245832
12400,log@2024-02-14T13_38_17.500269,44.54100160599050,79f1ec63-3d5a-41b2-8c3d-60fba54969b7,2024-02-14T12:32:28.786860
12500,log@2024-02-14T13_38_17.500269,60.083973767003000,f8ffebe6-59d9-46b9-8dc8-669c87c3dd7e,2024-02-14T12:33:28.870859
12600,log@2024-02-14T13_38_17.500269,28.35808921098940,57f85d8c-fbdd-4bb1-b5a6-730f94eaed3a,2024-02-14T12:33:57.228975
12700,log@2024-02-14T13_38_17.500269,49.11265269800790,050806eb-d1a9-4537-8cb1-3e359a93ccfd,2024-02-14T12:34:46.341654
12800,log@2024-02-14T13_38_17.500269,22.37174785201210,77ec38ea-0469-49c6-af36-48105759ef26,2024-02-14T12:35:08.713428
12900,log@2024-02-14T13_38_17.500269,39.22473726600580,7b64b255-b668-466a-9019-29c456f50e2d,2024-02-14T12:35:47.938219
13000,log@2024-02-14T13_38_17.500269,53.96991445501040,f5750c61-44df-4b45-9627-83e96854de7e,2024-02-14T12:36:41.908160
13100,log@2024-02-14T13_38_17.500269,63.379046482994500,e44b0a80-1b8b-45e4-8588-0c1f129b660c,2024-02-14T12:37:45.287238
13200,log@2024-02-14T13_38_17.500269,54.25381206900060,cbaa62a5-9fa3-4e97-b5e5-2bf71ca0426e,2024-02-14T12:38:39.541077
13300,log@2024-02-14T13_38_17.500269,85.08313867400280,46f03275-9fc2-4ee5-83aa-6eb86a03ad91,2024-02-14T12:40:04.624241
13400,log@2024-02-14T13_38_17.500269,42.447697424999200,884d0723-b12f-42c4-9d50-11472413b012,2024-02-14T12:40:47.071964
13500,log@2024-02-14T13_38_17.500269,61.05421573400960,05677d90-c7a8-4e1a-ac09-bbfa8d43e428,2024-02-14T12:41:48.126208
13600,log@2024-02-14T13_38_17.500269,60.00864744899450,b481935e-19ed-4f8d-b1de-665ff03517d6,2024-02-14T12:42:48.134881
13700,log@2024-02-14T13_38_17.500269,35.51664007799990,35c7c28a-6159-4234-9e4f-818c12c1b106,2024-02-14T12:43:23.651550
13800,log@2024-02-14T13_38_17.500269,56.13298662599120,0dd32289-68d5-413b-8649-7104dddf514c,2024-02-14T12:44:19.784564
13900,log@2024-02-14T13_38_17.500269,37.111581051009100,9ec5502c-8386-4dde-a6f2-65b7e8d69768,2024-02-14T12:44:56.896171
14000,log@2024-02-14T13_38_17.500269,33.839543509006000,6070db54-92d9-4bc5-9055-5c1f1a7ccc03,2024-02-14T12:45:30.735745
14100,log@2024-02-14T13_38_17.500269,38.43747263599650,cf15c511-c61b-4dae-a66f-0feb12342d31,2024-02-14T12:46:09.173244
14200,log@2024-02-14T13_38_17.500269,39.801820515000100,58837581-8979-4442-9a53-939a20d02d05,2024-02-14T12:46:48.975091
14300,log@2024-02-14T13_38_17.500269,31.617898080992700,e75543df-a0f6-4ac8-95b3-30ef9236e952,2024-02-14T12:47:20.593017
14400,log@2024-02-14T13_38_17.500269,64.23955146000660,a48af564-8b8d-4adc-99dc-973146ef7036,2024-02-14T12:48:24.832596
14500,log@2024-02-14T13_38_17.500269,78.97181338700470,bc64a881-b1fb-4acb-ae89-f9be6662c1ce,2024-02-14T12:49:43.804439
14600,log@2024-02-14T13_38_17.500269,83.96650991900240,3a824d64-ec77-451b-a08c-c87fbe3aada0,2024-02-14T12:51:07.770975
14700,log@2024-02-14T13_38_17.500269,51.3911355809978,90c447ab-b29e-4663-b9fb-7e97b02bbb24,2024-02-14T12:51:59.162140
14800,log@2024-02-14T13_38_17.500269,49.353658573003500,eaf4c4bc-914d-4758-9d5d-a6510369388d,2024-02-14T12:52:48.515832
14900,log@2024-02-14T13_38_17.500269,48.67523763900680,949544fe-190f-408c-aa40-d21f49ca7c60,2024-02-14T12:53:37.191094
15000,log@2024-02-14T13_38_17.500269,25.859792643997900,16fe2ae7-4def-49ec-be0f-ce5aa5c6e99a,2024-02-14T12:54:03.050915
15100,log@2024-02-14T13_38_17.500269,64.11414180800780,800c1e72-45e1-491c-9456-21474090b55e,2024-02-14T12:55:07.165090
15200,log@2024-02-14T13_38_17.500269,55.29178990999940,9b46a1ca-4c46-4f46-bcd6-115b3cf834cd,2024-02-14T12:56:02.456912
15300,log@2024-02-14T13_38_17.500269,56.3954080859985,2b91f60e-d419-478e-b86a-04234d02407f,2024-02-14T12:56:58.852351
15400,log@2024-02-14T13_38_17.500269,56.66054387598710,568edb2a-d440-4d65-9c54-42f4242310e8,2024-02-14T12:57:55.512923
15500,log@2024-02-14T13_38_17.500269,64.37465327500830,421edd8f-1892-4164-b2e6-c956994a9ad2,2024-02-14T12:58:59.887608
15600,log@2024-02-14T13_38_17.500269,44.34708308900010,9f0a5325-ab33-4e1d-a42b-15151683e516,2024-02-14T12:59:44.234721
15700,log@2024-02-14T13_38_17.500269,50.437563486004400,b7ff4f45-84fd-4abf-8a04-88981c693abb,2024-02-14T13:00:34.672316
15800,log@2024-02-14T13_38_17.500269,65.64464944100470,51422053-5fcf-4130-b48b-86f0c882b354,2024-02-14T13:01:40.316992
15900,log@2024-02-14T13_38_17.500269,67.30606022301070,fe7978a3-5cfa-4a79-a9b2-b66dc1cde935,2024-02-14T13:02:47.623079
16000,log@2024-02-14T13_38_17.500269,39.61165027899550,31bca5d8-cc06-4d6a-a47f-bfacaca3a1d7,2024-02-14T13:03:27.234753
16100,log@2024-02-14T13_38_17.500269,40.1771751089982,7440c024-02d9-4a77-936c-8e81597e36b7,2024-02-14T13:04:07.411956
16200,log@2024-02-14T13_38_17.500269,55.60410739100190,6292d09c-3bc9-4b54-a034-5ccd3908819c,2024-02-14T13:05:03.016090
16300,log@2024-02-14T13_38_17.500269,69.98873384599570,ddfc924e-3fe5-4948-8138-b17d67380941,2024-02-14T13:06:13.004850
16400,log@2024-02-14T13_38_17.500269,45.20445144199770,8b9d24e0-9702-4f76-80d2-380f13a7775e,2024-02-14T13:06:58.209331
16500,log@2024-02-14T13_38_17.500269,51.781229960004600,2d9ba970-485f-4d51-9bd4-b322381748a8,2024-02-14T13:07:49.990587
16600,log@2024-02-14T13_38_17.500269,42.65838173199150,407192ac-ff6d-4bcf-b8d5-b3cda15bb78d,2024-02-14T13:08:32.648995
16700,log@2024-02-14T13_38_17.500269,51.705747460000600,46568f47-1524-4ee3-87b3-202d34a56204,2024-02-14T13:09:24.354772
16800,log@2024-02-14T13_38_17.500269,48.700822882994500,1c394e6c-0f8e-4bdb-92d2-cddd37a3c462,2024-02-14T13:10:13.055622
16900,log@2024-02-14T13_38_17.500269,47.70930020000380,db86fd56-954f-4032-a893-9a27fe610c0c,2024-02-14T13:11:00.764953
17000,log@2024-02-14T13_38_17.500269,61.08518568299770,0ebe22e4-0a47-4bea-948d-6197f41819f5,2024-02-14T13:12:01.850169
17100,log@2024-02-14T13_38_17.500269,60.00085718500490,4adc7f65-f683-4067-adfb-efa3ef855057,2024-02-14T13:13:01.851052
17200,log@2024-02-14T13_38_17.500269,55.72261221399820,078caa16-37de-441e-850e-5ae25a330e96,2024-02-14T13:13:57.573696
17300,log@2024-02-14T13_38_17.500269,58.34227319000640,4fa4739f-36e1-4dd0-9e5e-30b2d80ba686,2024-02-14T13:14:55.916003
17400,log@2024-02-14T13_38_17.500269,68.53515080800570,001cda8d-55c3-4f14-b555-9be762b333df,2024-02-14T13:16:04.451188
17500,log@2024-02-14T13_38_17.500269,51.90604221599640,a897ee41-b303-4c4e-837f-8e1cf49c870c,2024-02-14T13:16:56.357260
17600,log@2024-02-14T13_38_17.500269,45.943537605999200,517412bd-7499-4260-a820-484fb41aab18,2024-02-14T13:17:42.300827
17700,log@2024-02-14T13_38_17.500269,45.12195317099400,18ae34a1-b624-46c7-b7d2-60f86f690a94,2024-02-14T13:18:27.422808
17800,log@2024-02-14T13_38_17.500269,54.300066145006000,7cea846a-68bf-4eb3-950c-bebfe562d054,2024-02-14T13:19:21.722905
17900,log@2024-02-14T13_38_17.500269,48.545115371001900,29bea385-3bfd-44b1-b52f-ad330acacb11,2024-02-14T13:20:10.268046
18000,log@2024-02-14T13_38_17.500269,70.58819212600070,3ae628c9-5475-4e8c-8be6-f25284938ff2,2024-02-14T13:21:20.856264
18100,log@2024-02-14T13_38_17.500269,46.88003339499120,d04a8c84-468c-4838-8bc1-807938404d8c,2024-02-14T13:22:07.736323
18200,log@2024-02-14T13_38_17.500269,38.12193034199300,a62f2680-a667-4362-bd97-4d4a068f3638,2024-02-14T13:22:45.858285
18300,log@2024-02-14T13_38_17.500269,50.253790515998800,eb374fe2-f657-45c9-bbf5-3938cf041387,2024-02-14T13:23:36.112105
18400,log@2024-02-14T13_38_17.500269,44.36260374900300,e3c74fc6-95dd-40b7-9f46-ad46df0a8b01,2024-02-14T13:24:20.474739
18500,log@2024-02-14T13_38_17.500269,39.86347616199060,ef156c4f-a4bc-4557-bfbb-8d413363255b,2024-02-14T13:25:00.338242
18600,log@2024-02-14T13_38_17.500269,45.06825916399250,98d70372-179e-467e-9463-3579f7fc7b84,2024-02-14T13:25:45.406533
18700,log@2024-02-14T13_38_17.500269,50.97438082100420,ba8984ac-a301-416a-93ca-0ecf3910b330,2024-02-14T13:26:36.380940
18800,log@2024-02-14T13_38_17.500269,56.91081550398670,528b34cf-845c-4020-860c-e0ed3c618941,2024-02-14T13:27:33.291782
18900,log@2024-02-14T13_38_17.500269,59.20827298700170,67b56ea4-538e-4b88-9ead-adad5a5bdc31,2024-02-14T13:28:32.500081
19000,log@2024-02-14T13_38_17.500269,58.728402730994300,347752cc-19fd-44d2-87a5-45c54a0604dc,2024-02-14T13:29:31.228518
19100,log@2024-02-14T13_38_17.500269,47.68943244300320,98137b1d-dd04-47a7-ba1c-1018eb502346,2024-02-14T13:30:18.917983
19200,log@2024-02-14T13_38_17.500269,60.2242733460007,645b2ff5-4773-4af2-be3c-def544362343,2024-02-14T13:31:19.142283
19300,log@2024-02-14T13_38_17.500269,39.05790008700570,b7bac4b0-64a5-420f-bcbe-9b53a5e4971b,2024-02-14T13:31:58.200211
